occurrenceId,document,chapter,sourceLine,placeName,placeSource,office,unit,declaredProvince,explicitProvince,hardProvince,softProvince,expectedProvince,region,contextText,pleiadesId,pleiadesName,candidate,rule,tier,latitude,longitude,featureType,gisProvince,geojsonId,nearestProvince,nearestGeojsonId,nearestKm,nameSimilarity,contextStatus,contextScore,matchType,similarity
OCC000561,Oriens,Dux Arabiae,1096,Motha,tail,,Equites scutarii Illyriciani,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,678289,Motha,Motha,original,0,32.41855,36.818713,unknown,,,ARABIA,16,0.44,1.0,SOFT_NEAR_MATCH,1.000,CONTEXT_NEAR_EXACT,1.000
OCC000562,Oriens,Dux Arabiae,1097,Tricomia,tail,,Equites promoti Illyriciani,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,678436,Tricomia,Tricomia,original,0,32.491336,36.712059,unknown,ARABIA,16,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000563,Oriens,Dux Arabiae,1098,Ziza,tail,,Equites Dalmatae Illyriciani,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,697767,Ziza,Ziza,original,0,31.703711,35.952182,unknown,ARABIA,16,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000564,Oriens,Dux Arabiae,1099,Areopoli,tail,,Equites Mauri Illyriciani,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,697632,Areopolis,Areopolis,original_case,0,31.272021,35.736,unknown,ARABIA,16,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000567,Oriens,Dux Arabiae,1102,Gadda,tail,,Equites sagittari indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,697666,Gadda,Gadda,original,0,32.026672,36.081722,unknown,ARABIA,16,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000568,Oriens,Dux Arabiae,1103,Bostra,tail,Praefectus,legionis tertiae Cyrenaicae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,678073,Bostra,Bostra,original,0,32.517831,36.48369,unknown,ARABIA,16,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000569,Oriens,Dux Arabiae,1104,Betthoro,tail,Praefectus,legionis quartae Martiae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,697643,Betthorus,Betthorus,original_case,0,31.236867,35.86807,unknown,ARABIA,16,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000571,Oriens,Dux Arabiae,1107,Auatha,tail,,Ala nona miliaria,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,699892,Auatha,Auatha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000573,Oriens,Dux Arabiae,1109,Libona,tail,,Ala secunda Constantiana,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,699901,Libona,Libona,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000574,Oriens,Dux Arabiae,1110,Naarsafari,tail,,Ala secunda Miliarensis,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,699904,Naar Safari,Naarsafari,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,FUZZY_NO_CONTEXT,1.000
OCC000575,Oriens,Dux Arabiae,1111,Thainatha,tail,,Ala prima Valentiana,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,678423,Thainatha,Thainatha,original,0,32.269976,36.228985,unknown,ARABIA,16,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000578,Oriens,Dux Arabiae,1114,Asabaia,tail,,Cohors prima Thracum,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,699890,Asabaia,Asabaia,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000579,Oriens,Dux Arabiae,1115,Ualtha,tail,,Cohors octava voluntaria,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,697762,Valtha,Ualtha,original,0,31.554249,35.772658,unknown,ARABIA,16,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000583,Oriens,Dux Armeniae,1140,Domana,tail,,Equites sagittarii,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Sub dispositione viri spectabilis ducis Armeniae,857111,Domana,Domana,original,0,40.212239,39.651311,unknown,PONTUS POLEMONIACUS,73,,,,1.0,SOFT_MISMATCH,0.333,EXACT_NO_CONTEXT,1.000
OCC000584,Oriens,Dux Armeniae,1141,Satala,tail,Praefectus,legionis quintadecimae Apollinaris,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Sub dispositione viri spectabilis ducis Armeniae,874684,Satala,Satala,original,0,40.027787,39.597934,fort,ARMENIA MINOR,64,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000585,Oriens,Dux Armeniae,1142,Melitena,tail,Praefectus,legionis duodecimae fulminatae,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Sub dispositione viri spectabilis ducis Armeniae,629040,Melitena,Melitena,original,0,38.34767,38.314627,unknown,CAPPADOCIA,51,,,,1.0,SOFT_MISMATCH,0.300,EXACT_NO_CONTEXT,1.000
OCC000586,Oriens,Dux Armeniae,1144,Trapezunta,tail,Praefectus,legionis primae Ponticae,Ponto,,Ponto,Armeniae,Ponto,In Ponto,Dux Armeniae / Dux Armeniae / In Ponto,857359,Trapezunt,Trapezunta,original,0,41.002662,39.718172,unknown,PONTUS POLEMONIACUS,73,,,,0.9,HARD_MATCH,1.000,CONTEXT_FUZZY,0.900
OCC000590,Oriens,Dux Armeniae,1149,Chiaca,tail,,Ala prima Augusta Colonorum,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,629008,Chiaca,Chiaca,original,0,38.684258,38.39808,unknown,,,CAPPADOCIA,51,3.18,1.0,SOFT_NEAR_MISMATCH,0.300,EXACT_NO_CONTEXT,1.000
OCC000591,Oriens,Dux Armeniae,1150,Dascusa,tail,,Ala Auriana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,628963,Dascusa,Dascusa,original,0,38.941935,38.715521,unknown,,,CAPPADOCIA,51,6.76,1.0,SOFT_NEAR_MISMATCH,0.300,EXACT_NO_CONTEXT,1.000
OCC000592,Oriens,Dux Armeniae,1151,Suissa,tail,,Ala prima Ulpia Dacorum,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,860859,Suissa,Suissa,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000594,Oriens,Dux Armeniae,1155,Metita,tail,,Cohors tertia Ulpia miliaria Petraeorum,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,874603,Metita,Metita,original,0,38.161074,39.14419,unknown,,,CAPPADOCIA,51,19.70,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000595,Oriens,Dux Armeniae,1156,Analiba,tail,,Cohors quarta Raetorum,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,628922,Analiba,Analiba,original,0,39.528217,38.582014,unknown,ARMENIA MINOR,64,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000597,Oriens,Dux Armeniae,1158,Sisila,tail,,Cohors miliaria Germanorum,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,876704,Sisila,Sisila,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000598,Oriens,Dux Armeniae,1159,Chaszanenica,tail,,Ala prima Iovia felix,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,857137,Chaszanenica,Chaszanenica,original,0,40.761648,39.598493,unknown,PONTUS POLEMONIACUS,73,,,,1.0,SOFT_MISMATCH,0.333,EXACT_NO_CONTEXT,1.000
OCC000599,Oriens,Dux Armeniae,1160,Pithiae,tail,,Ala prima felix Theodosiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,857283,Pithiae,Pithiae,original,0,43.162916,40.334472,unknown,,,PONTUS POLEMONIACUS,73,238.50,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000601,Oriens,Dux Armeniae,1162,Ysiporto,tail,,Cohors Apuleia civium Romanorum,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,857291,Ysiporto,Ysiporto,original,0,40.942435,40.039388,unknown,,,PONTUS POLEMONIACUS,73,1.29,1.0,SOFT_NEAR_MISMATCH,0.333,EXACT_NO_CONTEXT,1.000
OCC000604,Oriens,Dux Armeniae,1165,Ziganne,tail,,Cohors secunda Valentiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,857385,Ziganne,Ziganne,original,0,42.631325,41.504797,unknown,,,PONTUS POLEMONIACUS,73,204.02,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000605,Oriens,Dux Armeniae,1166,Mochora,tail,,Cohors,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,863842,Mochora,Mochora,original,0,42.5,42.5,unknown,,,PONTUS POLEMONIACUS,73,242.14,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000607,Oriens,Dux Scythiae,1180,Capidaua,tail,,Cuneus equitum Solensium,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Sub dispositione viri spectabilis ducis Scythiae,216748,Capidava,Capidaua,original,0,44.493688,28.090266,unknown,SCYTHIA,81,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000610,Oriens,Dux Scythiae,1183,Arubio,tail,,Cuneus equitum catafractariorum,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Sub dispositione viri spectabilis ducis Scythiae,216712,Arubium,Arubium,original_case,0,45.253041,28.137099,unknown,SCYTHIA,81,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000612,Oriens,Dux Scythiae,1185,Talamonio,tail,,Cuneus equitum Arcadum,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Sub dispositione viri spectabilis ducis Scythiae,217007,Thalamonium,Talamonium,original_case,0,45.149867,28.916885,unknown,SCYTHIA,81,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000613,Oriens,Dux Scythiae,1187,Flaviana,tail,,Milites navclarii,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Auxiliares,216811,Flaviana,Flaviana,original,0,44.24818,27.948318,unknown,SCYTHIA,81,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000614,Oriens,Dux Scythiae,1188,Axiupoli,tail,,Milites superventores,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Auxiliares,216722,Axiopolis,Axiupolis,original_case,0,44.316703,28.016871,unknown,SCYTHIA,81,,,,0.8888888888888888,SOFT_MATCH,1.000,,0.889
OCC000618,Oriens,Dux Scythiae,1192,Nouioduro,tail,,Milites primi Constantini,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Auxiliares,216900,Noviodunum,Nouiodurum,original_case,0,45.270526,28.491915,settlement,SCYTHIA,81,,,,0.9,SOFT_MATCH,1.000,CONTEXT_FUZZY,0.900
OCC000619,Oriens,Dux Scythiae,1193,Salsouia,tail,,Milites quinti Constantini,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Auxiliares,226748,Salsovia,Salsouia,original,0,45.066464,29.123993,unknown,SCYTHIA,81,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000620,Oriens,Dux Scythiae,1194,Gratiana,tail,,Milites primi Gratianenses,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Auxiliares,226611,Gratiana,Gratiana,original,0,45.036639,29.161736,unknown,SCYTHIA,81,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000622,Oriens,Dux Scythiae,1197,Axiupoli,tail,Praefectus,ripae legionis secundae Herculiae cohortis quintae pedaturae inferioris,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Item legiones riparienses,216722,Axiopolis,Axiupolis,original_case,0,44.316703,28.016871,unknown,SCYTHIA,81,,,,0.8888888888888888,SOFT_MATCH,1.000,,0.889
OCC000624,Oriens,Dux Scythiae,1199,Nouioduno,tail,Praefectus,legionis primae Ioviae,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Item legiones riparienses,216900,Noviodunum,Nouiodunum,original_case,0,45.270526,28.491915,settlement,SCYTHIA,81,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000625,Oriens,Dux Scythiae,1200,Nouioduno,tail,Praefectus,ripae legionis primae Ioviae cohortis quintae pedaturae superioris,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Item legiones riparienses,216900,Noviodunum,Nouiodunum,original_case,0,45.270526,28.491915,settlement,SCYTHIA,81,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000627,Oriens,Dux Moesiae secundae,1216,Securisca,tail,,Cuneus equitum scutariorum,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,216978,Securisca,Securisca,original,0,43.702592,24.834372,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000628,Oriens,Dux Moesiae secundae,1217,Dimo,tail,,Cuneus equitum Solensium,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,216790,Dimum,Dimum,original_case,0,43.64822,25.128306,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000630,Oriens,Dux Moesiae secundae,1219,Sexagintaprista,tail,,Cuneus equitum armigerorum,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,216982,Sexaginta Prista,Sexagintaprista,original,0,43.849388,25.954117,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000631,Oriens,Dux Moesiae secundae,1220,Tegra,tail,,Cuneus equitum secundorum armigerorum,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,217003,Tegra,Tegra,original,0,43.920738,26.082325,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000632,Oriens,Dux Moesiae secundae,1221,Appiaria,tail,,Cuneus equitum scutariorum,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,216707,Appiaria,Appiaria,original,0,43.987675,26.245621,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000635,Oriens,Dux Moesiae secundae,1225,Trimammio,tail,,Milites Constantini,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Auxiliares,217023,Trimammium,Trimammium,original_case,0,43.708048,25.831077,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000637,Oriens,Dux Moesiae secundae,1227,Appiaria,tail,,Milites tertii navclarii,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Auxiliares,216707,Appiaria,Appiaria,original,0,43.987675,26.245621,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000638,Oriens,Dux Moesiae secundae,1228,Transmariscae,tail,,Milites Novenses,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Auxiliares,217021,Transmarisca,Transmarisca,original_case,0,44.044753,26.614532,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000639,Oriens,Dux Moesiae secundae,1229,Candidiana,tail,,Milites primi Moesiaci,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Auxiliares,216896,Candidiana,Candidiana,original,0,44.063431,26.848302,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000641,Oriens,Dux Moesiae secundae,1231,Durostoro,tail,,Milites quarti Constantiani,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Auxiliares,216800,Durostorum,Durostorum,original_case,0,44.117033,27.260732,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000643,Oriens,Dux Moesiae secundae,1233,Altino,tail,,Milites navclarii Altinenses,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Auxiliares,216700,Altinum,Altinum,original_case,0,44.188552,27.699403,fort,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000644,Oriens,Dux Moesiae secundae,1235,Nouas,tail,Praefectus,legionis primae Italicae,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Item legiones riparienses,216899,Novae,Nouae,original_case,0,43.60103,25.395644,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000645,Oriens,Dux Moesiae secundae,1236,Nouas,tail,Praefectus,ripae legionis primae Italicae cohortis quintae pedaturae superioris,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Item legiones riparienses,216899,Novae,Nouae,original_case,0,43.60103,25.395644,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000646,Oriens,Dux Moesiae secundae,1237,Sexagintaprista,tail,Praefectus,ripae legionis primae Italicae cohortis quintae pedaturae inferioris,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Item legiones riparienses,216982,Sexaginta Prista,Sexagintaprista,original,0,43.849388,25.954117,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000647,Oriens,Dux Moesiae secundae,1238,Durostoro,tail,Praefectus,legionis undecimae Claudiae,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Item legiones riparienses,216800,Durostorum,Durostorum,original_case,0,44.117033,27.260732,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000648,Oriens,Dux Moesiae secundae,1239,Transmariscae,tail,Praefectus,ripae legionis undecimae Claudiae cohortis quintae pedaturae superioris,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Item legiones riparienses,217021,Transmarisca,Transmarisca,original_case,0,44.044753,26.614532,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000649,Oriens,Dux Moesiae secundae,1240,Transmariscae,tail,Praefectus,ripae legionis undecimae Claudiae cohortis quintae pedaturae inferioris,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Item legiones riparienses,217021,Transmarisca,Transmarisca,original_case,0,44.044753,26.614532,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000651,Oriens,Dux Moesiae secundae,1253,sub Radice - Viamata,tail,,Cohors prima Aureliana,Thracia,,Thracia,Moesiae secundae,Thracia,,Dux Moesiae secundae / Dux Moesiae secundae / Et quae de minore laterculo emittuntur / In provincia Thracia,217040,Viamata,Viamata,alias,0,42.492859,24.843007,unknown,THRACIA,57,,,,1.0,HARD_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000652,Oriens,Dux Moesiae secundae,1254,Drasdea,tail,,Cohors tertia Valeria Bacarum,Thracia,,Thracia,Moesiae secundae,Thracia,,Dux Moesiae secundae / Dux Moesiae secundae / Et quae de minore laterculo emittuntur / In provincia Thracia,222050,Drasdea,Drasdea,original,0,,,unknown,,,,,,1.0,HARD_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000654,Oriens,Dux Moesiae primae,1261,Flaviana,tail,,Cuneus equtum promotorum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,216811,Flaviana,Flaviana,original,0,44.24818,27.948318,unknown,SCYTHIA,81,,,,1.0,SOFT_MISMATCH,0.333,EXACT_NO_CONTEXT,1.000
OCC000655,Oriens,Dux Moesiae primae,1262,Tricornio,tail,,Cuneus equtum sagittariorum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,207515,Tricornium,Tricornium,original_case,0,44.733229,20.649959,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000657,Oriens,Dux Moesiae primae,1264,Viminacio,tail,,Cuneus equtum promotorum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,207549,Viminacium,Viminacium,original_case,0,44.716471,21.166605,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000658,Oriens,Dux Moesiae primae,1265,Laedenatae,tail,,Cuneus equtum sagittariorum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,207237,Lederata,Laedenata,original_case,0,44.813432,21.334266,unknown,MOESIA SUPERIOR,70,,,,0.875,SOFT_MATCH,1.000,,0.875
OCC000660,Oriens,Dux Moesiae primae,1267,Cuppis,tail,,Cuneus equtum Dalmatarum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,207060,Cuppae,Cuppae,original_case,0,44.651063,21.638303,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000662,Oriens,Dux Moesiae primae,1273,Cuppis,tail,,Auxilium Cuppense,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Auxiliares,207060,Cuppae,Cuppae,original_case,0,44.651063,21.638303,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000663,Oriens,Dux Moesiae primae,1274,Gratiana,tail,,Auxilium Gratianense,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Auxiliares,226611,Gratiana,Gratiana,original,0,45.036639,29.161736,unknown,SCYTHIA,81,,,,1.0,SOFT_MISMATCH,0.333,EXACT_NO_CONTEXT,1.000
OCC000664,Oriens,Dux Moesiae primae,1275,Taliata,tail,,Auxilium Taliatense,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Auxiliares,207485,Taliata,Taliata,original,0,44.443587,22.144349,unknown,DACIA RIPENSIS,71,,,,1.0,SOFT_MISMATCH,0.367,EXACT_NO_CONTEXT,1.000
OCC000665,Oriens,Dux Moesiae primae,1276,Tricornio,tail,,Auxilium Aureomontanum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Auxiliares,207515,Tricornium,Tricornium,original_case,0,44.733229,20.649959,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000666,Oriens,Dux Moesiae primae,1278,Singiduno,tail,Praefectus,legionis quartae Flaviae,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Item legiones,207443,Singidunum,Singidunum,original_case,0,44.802382,20.465593,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000667,Oriens,Dux Moesiae primae,1279,Cuppis,tail,Praefectus,legionis septimae Claudiae,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Item legiones,207060,Cuppae,Cuppae,original_case,0,44.651063,21.638303,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000668,Oriens,Dux Moesiae primae,1281,Novis,tail,Praefectus,militum exploratorum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Item legiones,207310,Novae,Novae,original_case,0,44.620434,21.888533,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000669,Oriens,Dux Moesiae primae,1282,Taliatae,tail,Praefectus,militum exploratorum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Item legiones,207485,Taliata,Taliata,original_case,0,44.443587,22.144349,unknown,DACIA RIPENSIS,71,,,,1.0,SOFT_MISMATCH,0.367,EXACT_NO_CONTEXT,1.000
