pleiadesId,romanized,attested,language,nameType
422814,Ad Quintanas,,,geographic
481701,Ad Quintum,,,geographic
442444,Ad Quintumdecimum,,,geographic
216693,Ad Radices,,,geographic
311073,Ad Regias,,,geographic
187256,Ad Rhenum,,,geographic
383554,Ad Rota,,,geographic
311074,Ad Rotam,,,geographic
383554,Ad Rotas,,,geographic
432635,Ad Rotas,Ad Rotas,la,geographic
393368,Ad Rubiconem,,,geographic
255956,Ad Rubras,,,geographic
289923,Ad Rubras,,,geographic
305023,Ad Rubras,Ad Rvbras,la,geographic
338249,Ad Rubras,,,geographic
221973,Ad Salices,,,geographic
393369,Ad Sanos,,,geographic
305024,Ad Sava Municipium,,,geographic
206891,Ad Scorfulas,,,geographic
206891,Ad Scrofulas,,,geographic
255957,Ad Septem Aras,,,geographic
432636,Ad Septimum,,,geographic
246140,Ad Septimum Decimum,,,geographic
658389,Ad Serta,Ad serta,la,geographic
206892,Ad Sextum,,,geographic
246141,Ad Sextum,,,geographic
416771,Ad Sextum,,,geographic
422815,Ad Sextum,,,geographic
206893,Ad Sextum Miliarem,,,geographic
187258,Ad Silanos,,,geographic
138168,"Ad Silanum, Adsilanum",Adsilanvm,la,geographic
393370,Ad Silarum,,,geographic
442446,Ad Silarum,,,geographic
393371,Ad Sinnium,,,geographic
383555,Ad Solaria,,,geographic
403173,Ad Solaria,,,geographic
255958,Ad Sorores,,,geographic
334478,Ad Speculum,,,geographic
363917,Ad Speluncas,,,geographic
442447,Ad Speluncas,,,geographic
422816,Ad Sponsas,,,geographic
246142,Ad Stabulum,,,geographic
311075,Ad Stabulum Olearium,,,geographic
197085,Ad Statuas,,,geographic
197086,Ad Statuas,,,geographic
265781,Ad Statuas,,,geographic
412997,Ad Statuas,,,geographic
422817,Ad Statuas,,,geographic
511137,Ad Statuas,,,geographic
226508,Ad Stoma,,,geographic
311076,Ad Sturnos,,,geographic
334479,Ad Symmachi,,,geographic
442448,Ad Tanagrum,,,geographic
442448,Ad Tanarum,,,geographic
383556,Ad Tarum,,,geographic
432641,Ad Teglanum,,,geographic
344287,Ad Templum,,,geographic
876558,Ad Tigrim,,,geographic
416772,Ad Tine Recine,,,geographic
197087,Ad Titulos,,,geographic
884862,Ad Tomenta,,,geographic
187259,Ad Tricensimum,,,geographic
187259,Ad Tricesimum,,,geographic
167619,Ad Turnonem,,,geographic
157799,Ad Turrem,,,geographic
363918,Ad Turrem,,,geographic
474899,Ad Turrem,,,geographic
197088,Ad Turres,,,geographic
197089,Ad Turres,,,geographic
265782,Ad Turres,,,geographic
265783,Ad Turres,,,geographic
334480,Ad Turres,,,geographic
422818,Ad Turres,,,geographic
432643,Ad Turres,Ad tvrres,la,geographic
452254,Ad Turres,,,geographic
432644,Ad Turres Albas,,,geographic
472035,Ad Turrim Libysonis,Ad Turrim Libysonis,la,geographic
874298,Ad Tygrem,,,geographic
442449,Ad Undecimum,,,geographic
187260,Ad Undecimum 1,,,geographic
187261,Ad Undecimum 2,,,geographic
446211,Ad Veneris,,,geographic
151758,Ad Vicesimum,,,geographic
197090,Ad Vicesimum,,,geographic
246143,Ad Vicesimum,,,geographic
246144,Ad Vicesimum,,,geographic
412998,Ad Vicesimum,,,geographic
452255,Ad Vicesimum,,,geographic
614578,Ad Vicum,,,geographic
167620,Ad VII,,,geographic
167621,Ad VIII,,,geographic
383557,Ad VIII,,,geographic
311077,Ad Villam Sele,,,geographic
311078,Ad Villam Serviliana,,,geographic
857012,Ad Vincesimum,,,geographic
383558,Ad X,,,geographic
383559,Ad X,,,geographic
167622,Ad XII,,,geographic
167623,Ad XII,,,geographic
393359,Ad XII,,,geographic
197091,Ad Zizio,,,geographic
658550,Ad Zociandem,Ad Zociandem,la,geographic
270854396,ad-Dauha,,,geographic
270854396,"ad-Dauḥa, ad-Dauha, ed-Dauha, ad-Dawha, ed-Dawha, ad-Doha, ed-Doha, al-Dauha, el-Dauha, al-Dawha, el-Dawha, al-Doha, el-Doha, ad-Dauhah, ed-Dauhah, ad-Dawhah, ed-Dawhah, ad-Dohah, ed-Dohah, al-Dauhah, el-Dauhah, al-Dawhah, el-Dawhah, al-Dohah, el-Dohah",,arb,geographic
912964,ad-Diǧla,,,geographic
638733,Adada,,,geographic
668178,Adada,,,geographic
894070,Adada,,,geographic
554174,Adai,,,geographic
741412,Adaiou,,,geographic
638778,Adalya,,ota,geographic
59655,Adamas,,,geographic
217027,Adamclisi,Adamclisi,en,geographic
912941,Adamdun,,akk,geographic
39269,Adan,,,geographic
39268,Adana,,,geographic
648548,Adana,,,geographic
648548,Adana,,arb,geographic
648548,Adana,,ka,geographic
648548,Adana,,ota,geographic
648548,Adana,,tr,geographic
668179,Adana,,,geographic
39269,Adane,,,geographic
510671524,"Adapazarı Ovası, Adapazari Ovasi, Adapazarı Plain",,tr,geographic
697624,Adara,,,geographic
50587,Adarima,,,geographic
677997,Adarin,,,geographic
658366,Adatha,,,geographic
491508,Adcephalon,,,geographic
874299,Adconfluentes,,la,geographic
383543,Adda,Adda,it,geographic
897701,Addaia,,,geographic
383543,Addua,,la,geographic
298982,Addume,,,geographic
246145,Adeba,,,geographic
39270,Adedou Kome,,,geographic
678175,Adeitha,,,geographic
573051,Adendros,,la,geographic
462074,Aderno,Adernò,it,geographic
893935,Adiabene,,,geographic
865989,Adiabla,,,geographic
857011,Adienos,,,geographic
221974,Adina,,,geographic
857011,Adineos,,,geographic
594943,Adiounos,,,geographic
874301,Adipte,,,geographic
50588,Adisamon,,,geographic
50589,Adisathra,,,geographic
50590,Adisathroi,,,geographic
49838,Adisathron M.,,,geographic
59656,Adisdara,,,geographic
687913,Aditha,,,geographic
270292,Adiungi,,,geographic
678131,Admatha,,,geographic
697629,Admatha,,,geographic
741413,Admenthon,,,geographic
687809,Adollam,,,geographic
668180,Adonis,,,geographic
197580,Adony,,,geographic
687810,Adora,,,geographic
614577,Adoreus M.,,la,geographic
39271,Adouli,,,geographic
39272,Adoulitikos Kolpos,,,geographic
39273,Adramiton Chora,,,geographic
39273,Adramyta,,,geographic
550402,Adramyttenos,,,geographic
550403,Adramyttium,,,geographic
462072,Adranios,,,geographic
462074,Adrano,Adrano,it,geographic
462073,Adranon,,,geographic
462074,Adranon,,,geographic
906002,Adrapana,,,geographic
906002,Adrapanan,,,geographic
971746,Adrapsa,,,geographic
648549,Adrasos,,,geographic
511138,Adrasteia,,,geographic
511139,Adrasteia M.,,,geographic
59657,Adrestae,,,geographic
59657,Adri,,,geographic
373824,Adriane,,,geographic
501428,Adrianopel,,de,geographic
501428,Adrianoupolis,,grc,geographic
530885,Adrianoupolis,,,geographic
550560,"Adrianouthērai, Adrianoutherai",,grc,geographic
1004,Adriaticum,,,geographic
197084,Adrion M.,,,geographic
240850,Adrobrica,,,geographic
89265,Adron,,,geographic
79294,Adros,,,geographic
697625,Adrou,,,geographic
255959,Adrus,,,geographic
465841,Adryx,,,geographic
474898,Adselona,,,geographic
108728,Aduatuci,,,geographic
194037,Adulas M.,,,geographic
39271,Adule,,,geographic
162327,Adunicates,Adunicates,la,ethnic
884109,Adur Gushnasp,,,geographic
884119,Adurbadagan,,,geographic
321635,Advocatensis Plebs,,,geographic
716502,Adyrmachidai,,,geographic
321636,Adys,,,geographic
831377672,Adīnapūr,,,geographic
767837,Aeas M.,,,geographic
240851,Aebisoci,,,geographic
442450,Aecae,Aecae,la,geographic
442451,Aeclanum,,,geographic
543606,Aeconia,,,geographic
221975,Aedabe,,,geographic
793723815,Aedes of Isis,,en,geographic
531869654,Aedes of the Lares Pubblici,,en,geographic
638734,Aedesa,,,geographic
716503,Aedonia,,,geographic
798039,Aedos,,,geographic
177533,Aedui,,,geographic
422820,Aeflanus M.,,,geographic
422821,Aefula,,,geographic
462075,Aegadian Islands,Aegadian Islands,en,geographic
550404,Aegae,,,geographic
560221,Aegaeum Mare,Aegaeum mare,la,geographic
560221,Aegaeum pelagus,Aegaeum pelagus,la,geographic
462075,Aegates,,,geographic
874461,Aegea,,,geographic
658368,Aegeae,,,geographic
560221,Aegean Sea,Aegean Sea,en,geographic
462487,Aegesta,Αἴγεστα,grc,geographic
442491,Aegetini,,,geographic
197092,Aegida,,,geographic
314854,Aegimoeroe,,,geographic
579844,Aegina,,la,geographic
462084,Aegusa,Αἴγουσα,grc,geographic
674217,Aegyption Teichos,,,geographic
727067,Aegyptium Mare,,,geographic
766,Aegyptus,Aegyptus,la,geographic
981503,Aegyptus,,,geographic
991397,Aegyptus Herculia,,,geographic
991387,Aegyptus Iovia,,,geographic
216694,Aegyssus,,,geographic
40017,Aelamitae,,la,geographic
746700,Aelana,,,geographic
746701,Aelaniticus Sinus,Aelaniticus Sinus; Aelaniticvs Sinvs,la,geographic
118580,Aelia Augusta,,,geographic
687928,Aelia Capitolina,,ka,geographic
324657,Aeliae,,,geographic
197093,Aemate,,,geographic
393372,Aemilia,,,geographic
814891878,Aemilia,,la,ethnic
991335,Aemilia et Liguria,,,geographic
147984,Aemines,,,geographic
236321,Aeminium,,la,geographic
432648,Aenaria,,,geographic
678003,Aenon,,,geographic
197094,Aenona,Aenona,la,geographic
682522,Aenos,,,geographic
767838,Aenum,,,geographic
118547,Aenus,,,geographic
462076,Aeoliae,Aeoliae,la,geographic
462076,Aeolian Islands,Aeolian Islands,en,geographic
550406,Aeolis,,,geographic
501327,Aeolium Pr.,,,geographic
226510,Aepolium,,,geographic
432649,Aequana,,,geographic
438663,Aequanus Pagus,,,geographic
438664,Aequanus Pagus,,,geographic
422822,Aequi,,,geographic
413001,Aequiculi,,,geographic
128353,Aequinoctium,,,geographic
197095,Aequum,,,geographic
416773,Aequum Faliscum,,,geographic
442452,Aequum Tuticum,,,geographic
211405,Aeraria,,,geographic
367026512,Aerarium,,la,geographic
678004,Aere,,,geographic
246146,Aerenosii,,,geographic
167624,Aeria,,,geographic
594944,Aeria,,,geographic
481911,Aeropus M.,,,geographic
594944,Aeros,,,geographic
432652,Aesernia,,,geographic
89095,Aesica,Aesica,la,geographic
413002,Aesis,,,geographic
413003,Aesis,Aesis,la,geographic
246147,Aeso,,,geographic
252928,Aeso,,,geographic
187264,Aesontius,,,geographic
20389,Aestii,,,geographic
491532,Aestrienses,,,geographic
256008,Aesuris,,,geographic
403222,Aethalia,,,geographic
606271,Aethalia,,,geographic
355607,Aethiopes,,,geographic
334481,Aethiopia,,,geographic
39274,Aethiopia,,,geographic
321637,Aethogurza,,,geographic
772,Aethusa,,,geographic
462251,Aetna,,,geographic
462077,Aetna M.,,,geographic
751079112,Aetokremnos,Aetokremnos,en,geographic
540591,Aetolia,,,geographic
614579,Aezenoi,,,geographic
349569,Afas Laminie,,,geographic
422823,Afilae,,,geographic
465842,Afiniana,,,geographic
314855,Afri,,,geographic
775,Africa,Africa,la,geographic
981504,Africa Proconsularis,,,geographic
776,Africum Mare,,,geographic
687839,Afridar,,arb,geographic
687839,Afridār,,,geographic
699887,Afro,,,geographic
599612,"Afsīs, Afsis",,arb,geographic
221976,Ag. Kyrillos,,,geographic
697626,Ag. Lot,,,geographic
857256,Ag. Stephanos,,,geographic
874303,Aga M.,,,geographic
373727,Agabis,,,geographic
59658,Agalasseis,,,geographic
699888,Agalla,,,geographic
897703,Agamana,,,geographic
40018,Agame,,,geographic
554176,Agamede,,,geographic
550412,Agamemnoniai Thermai,,,geographic
550413,Agammia Pr.,,,geographic
59659,Aganagara,,,geographic
828237,Agandei,,,geographic
884110,Aganzana,,,geographic
50591,Agara,,,geographic
344289,Agarlabas,,,geographic
825217,Agaroi,,,geographic
825218,Agaron Pr.,,,geographic
825219,Agaros,,,geographic
915820,Agarra,,,geographic
349570,Agarsel,,,geographic
494528,Agassai,,,geographic
147985,Agatha,,,geographic
642507,Agathe Kome,,,geographic
543608,Agatheia,,,geographic
550414,Agatheira,,,geographic
39275,Agathokleous,,,geographic
614580,Agathonos Mandrai,,,geographic
216721,Agathopolis,,,geographic
727068,Agathos Daimon,,,geographic
50592,Agathou Daimonos,,,geographic
462079,Agathyrnum,,,geographic
226511,Agathyrsoi,,,geographic
265784,Agatucci,,,geographic
59694,Agazaca,,,geographic
903021,Agbatana,,grc,geographic
314857,Agbia,,,geographic
147985,Agde,,,geographic
609290,"Agdistis, T.",,,geographic
554177,Ageana,,,geographic
108729,Agedincum,,,geographic
462214,Agela,Agela,la,geographic
432655,Agellum,,,geographic
456026,Agellum,,,geographic
138169,Agen,,,geographic
59658,Agensonae,,,geographic
393373,Ager Gallicus,,,geographic
413004,Ager Gallicus,,la,geographic
246149,Agessinates,,,geographic
324658,Aggar,,,geographic
334482,Aggarsel Nepte,,,geographic
40019,Agge,,,geographic
324659,Agger,,,geographic
314858,Aggersel,,,geographic
874304,Aghtamar,,,geographic
472047,Agiation,,,geographic
289924,Agilaam,,,geographic
915821,Aginis,,,geographic
865990,Aginna,,,geographic
138169,Aginnum,,,geographic
589721,Agioi Deka,Άγιοι Δέκα,el,geographic
462082,Agira,Agira,it,geographic
246151,Agiria,,,geographic
355608,Agisymba,,,geographic
614581,Agkira,,,geographic
260479,Agla,,,geographic
260479,Agla Minor,,,geographic
344290,Agma,,,geographic
40020,Agmanisphe,,,geographic
903021,Agmatanu,,akk,geographic
206897,Agnaviae,,,geographic
589673,Agneion Sinus,,,geographic
727069,Agnou Keras Pr.,,,geographic
501332,Agora,,,geographic
807514119,Agora,Agora,en,geographic
59661,Agoranis,,,geographic
157243532,Agorà di Alesa,Agorà di Alesa,it,geographic
40021,Agra,,,geographic
814675,Agra,,la,geographic
915822,Agra,,,geographic
39276,Agraei,,,geographic
462086,Agragas,Agragas,la,geographic
579846,Agrai,,,geographic
638735,Agrai,,,geographic
530784,Agraiis,,,geographic
678005,Agraina,,,geographic
543609,Agraioi,,,geographic
530784,Agrais,,,geographic
628919,Agranai,,,geographic
897704,Agranis,,,geographic
118548,Agri Decumates,,,geographic
628919,Agriane,,,geographic
481704,Agrianes,,,geographic
511142,Agrianes,,,geographic
462086,Agrietum,Agrietum,la,geographic
438666,Agrifanus Pagus,,,geographic
465843,Agrigentinus L.,,,geographic
462086,Agrigento,Agrigento,it,geographic
462086,Agrigentum,,,geographic
511143,Agrilion,,,geographic
50593,Agrinagara,,,geographic
540599,Agrinion,,,geographic
376748,Agriolode,,,geographic
589976,Agrion,,,geographic
60003,Agriophagi,,,geographic
844991,Agrippeia,,,geographic
854724,Agrippia,,,geographic
658378,Agrippias,,,geographic
674218,Agrippias,,,geographic
687826,Agrippias,,,geographic
30204,Agris,,,geographic
622124,Agrizama,,,geographic
825217,Agroi,,,geographic
609291,Agros Thermon,,,geographic
614582,Agrosteanoi,,,geographic
197097,Agruvium,,,geographic
579848,Agryle Hypenerthen,,,geographic
579849,Agryle Kathyperthen,,,geographic
383562,Agunia,,,geographic
187265,Aguntum,Aguntum,la,geographic
422859,Agylla,Agylla,la,geographic
462082,Agyrium,,la,geographic
697728,Ahamant,,,geographic
884111,Ahar,,,geographic
884111,Aharawan,,,geographic
903021,Ahmadan,,,geographic
912865,"Ahvāz, Ahvaz",,fa,geographic
912865,Ahwāz,,,geographic
324670,Ai...,,,geographic
543610,Aia,,,geographic
543611,Aia,,,geographic
699889,Aia,,,geographic
857014,Aia,,,geographic
687817,Aialon,,,geographic
491511,Aiane,,,geographic
501334,Aianteion,,,geographic
523972,Aianteion,,,geographic
550415,Aianteion,,,geographic
540600,Aianteion Pr.,,,geographic
481726,Aias,,,geographic
40022,Aiathuris,,,geographic
540601,Aidepsos,,,geographic
540602,Aidepsos,,,geographic
550416,Aidoneus,,,geographic
573052,Aietou Helas,,,geographic
520953,Aietou Rhynkos Pr.,,,geographic
550417,Aiga,,,geographic
491512,Aigai,,,geographic
540603,Aigai,,,geographic
570040,Aigai,,,geographic
658368,Aigai,,,geographic
540604,Aigai M.,,,geographic
491512,Aigaia,,,geographic
658368,Aigaiai,,,geographic
589675,Aigaion Antron,,,geographic
589676,Aigaion M.,,,geographic
511140,Aigaionos Monu.,,,geographic
543612,Aigaleia,,,geographic
570041,Aigaleon M.,,,geographic
579851,Aigaleos M.,,,geographic
501335,Aige,,,geographic
491512,Aigeai,,,geographic
570043,Aigeira,,,geographic
550418,Aigeiros,,,geographic
570044,Aigiai,,,geographic
599476,Aigiale,,,geographic
570668,Aigialeia,,,geographic
570182,Aigiales,,,geographic
570028,Aigialos,,,geographic
570182,Aigialos,,,geographic
844852,Aigialos,,,geographic
40023,Aigialos Megas,,,geographic
40024,Aigialos Mikros,,,geographic
474900,Aigialos Proseches,,,geographic
49841,Aigidioi,,,geographic
49842,Aigidion Nesos,,,geographic
560230,Aigila,,,geographic
570045,Aigila,,,geographic
540605,Aigilia,,,geographic
579852,Aigilia,,,geographic
579853,Aigina,,,geographic
844853,Aiginetes,,,geographic
844854,Aiginetes,,,geographic
494529,Aiginion,,,geographic
530787,Aiginion,,,geographic
570049,Aigion,,,geographic
860783,Aigipios,,,geographic
570050,Aigiplanktos,,,geographic
573054,Aigipyra,,,geographic
554178,Aigiroessa,,,geographic
462083,Aigithallos Pr.,,,geographic
540608,Aigition,,,geographic
162328,Aigitna,,,geographic
540609,Aiglepheira,,,geographic
60402,Aigloi,,,geographic
501336,Aigospotamos,,,geographic
570051,Aigosthena,,,geographic
543607,Aigostis,,,geographic
260495,Aigoua,,,geographic
462084,Aigousa,,,geographic
462075,Aigousai Nesoi,,,geographic
40025,Aigra,,,geographic
1001137,Aigyptiake,,,geographic
1001943,Aigyptos,,,geographic
570052,Aigys,,,geographic
570053,Aigytis,,,geographic
746700,Aila,,,geographic
746700,"Aila, Ayla (Arabic), Aela (Latin)",,arb,geographic
746700,"Aila, Ayla (Arabic), Aela (Latin)",,grc,geographic
746700,"Aila, Ayla (Arabic), Aela (Latin)",,ka,geographic
746700,Ailana,,,geographic
746700,Ailana,,grc,geographic
746700,Ailas,,grc,geographic
687928,Ailia,,grc,geographic
39277,Ailou Kome,,,geographic
167663,Aime,,,geographic
270293,Aimiliana,,,geographic
570271,Aimoniai,,,geographic
776143,Ain Amur,,arz,geographic
776186,Ain Birbiyeh,Ain Birbiyeh,en,geographic
589677,Aina,,,geographic
798040,Aindoma,,,geographic
554179,Ainea,,,geographic
491513,Aineia,,,geographic
491514,Aineion Pr.,,,geographic
716507,Ainesisphyra,,,geographic
716506,Ainesisphyra Akron,,,geographic
540611,Ainianes,,,geographic
540611,Ainis,,,geographic
501337,Ainos,,,geographic
543613,Ainos,,,geographic
814649,Ainos,,,geographic
530788,Ainos M.,,,geographic
501338,Ainyra,,,geographic
530793,Aiofus,,,geographic
49843,Aioi,,,geographic
491515,Aioleion,,,geographic
540612,Aiolidai,,,geographic
462076,Aiolou Nesoi,Αἰόλου νῆσοι,grc,geographic
570376,Aion M.,,,geographic
573055,Aipasion Pedion,,,geographic
573056,Aipeia,,,geographic
573057,Aipeia,,,geographic
595697,Aipeia,,,geographic
707624,Aipeia,,,geographic
628974,Aipolioi,,,geographic
255962,Aipora,,,geographic
494530,Airai,,,geographic
550419,Airai,,,geographic
246201,Aire-sur-l'Adour,,,geographic
