occurrenceId,document,chapter,sourceLine,placeName,placeSource,office,unit,declaredProvince,explicitProvince,hardProvince,softProvince,expectedProvince,region,contextText,candidateRank,pleiadesId,pleiadesName,candidate,rule,tier,latitude,longitude,featureType,gisProvince,geojsonId,nearestProvince,nearestGeojsonId,nearestKm,nameSimilarity,contextStatus,contextScore,similarity
OCC000530,Oriens,Dux Osrhoenae,1037,Banasam,tail,,Equites promoti indigenae,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,1,275599,Banasa,Banasa,original_case,0,34.601987,-6.115264,unknown,MAURETANIA TINGITANA,14,,,,1.0,SOFT_MISMATCH,0.300,1.000
OCC000530,Oriens,Dux Osrhoenae,1037,Banasam,tail,,Equites promoti indigenae,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,2,876582,Banasam,Banasam,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000531,Oriens,Dux Osrhoenae,1038,Sina Iudaeorum,tail,,Equites promoti indigenae,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,1,876701,Sina Iudaeorum,Sina Iudaeorum,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000531,Oriens,Dux Osrhoenae,1038,Sina Iudaeorum,tail,,Equites promoti indigenae,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,2,964140,Sina,Sina,first_word,1,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000534,Oriens,Dux Osrhoenae,1041,Mediana,tail,,Equites sagittarii indigenae Medianenses,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,1,305107,Mediana,Mediana,original,0,36.143111,5.596574,unknown,MAURETANIA SITIFENSIS,10,,,,1.0,SOFT_MISMATCH,0.333,1.000
OCC000534,Oriens,Dux Osrhoenae,1041,Mediana,tail,,Equites sagittarii indigenae Medianenses,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,2,207273,Mediana,Mediana,original,0,43.310278,21.948889,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MISMATCH,0.143,1.000
OCC000534,Oriens,Dux Osrhoenae,1041,Mediana,tail,,Equites sagittarii indigenae Medianenses,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,3,118840,Mediana,Mediana,original,0,49.059848,10.713694,unknown,,,RAETIA,90,29.00,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000534,Oriens,Dux Osrhoenae,1041,Mediana,tail,,Equites sagittarii indigenae Medianenses,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Sub dispositione viri spectabilis ducis Osrhoenae,4,674249,Mediana,Mediana,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000542,Oriens,Dux Osrhoenae,1052,Maratha,tail,,Cohors prima Eufratensis,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Et quae de minore laterculo emittuntur,1,40208,Maratha,Maratha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000542,Oriens,Dux Osrhoenae,1052,Maratha,tail,,Cohors prima Eufratensis,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Et quae de minore laterculo emittuntur,2,573359,Maratha,Maratha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000542,Oriens,Dux Osrhoenae,1052,Maratha,tail,,Cohors prima Eufratensis,Osrhoenae,,,Osrhoenae,Osrhoenae,,Dux Osrhoenae / Dux Osrhoenae / Et quae de minore laterculo emittuntur,3,876654,Maratha,Maratha,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000548,Oriens,Dux Mesopotamiae,1070,Apadna,tail,,Equites promoti indigenae,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,1,894133,Apadna,Apadna,original,0,35.379381,40.564031,unknown,,,OSRHOENE,37,3.51,1.0,SOFT_NEAR_MISMATCH,0.182,1.000
OCC000548,Oriens,Dux Mesopotamiae,1070,Apadna,tail,,Equites promoti indigenae,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,2,876567,Apadna,Apadna,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000549,Oriens,Dux Mesopotamiae,1071,Constantina,tail,,Equites promoti indigenae,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,1,305064,Constantina,Constantina,original,0,36.367512,6.611938,unknown,NUMIDIA CIRTENSIS,13,,,,1.0,SOFT_MISMATCH,0.182,1.000
OCC000549,Oriens,Dux Mesopotamiae,1071,Constantina,tail,,Equites promoti indigenae,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,2,148217,Constantina,Constantina,original,0,43.677616,4.630799,unknown,VIENNENSIS,78,,,,1.0,SOFT_MISMATCH,0.091,1.000
OCC000554,Oriens,Dux Mesopotamiae,1076,Constantina,tail,Praefectus,legionis primae Parthicae Nisibenae,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,1,305064,Constantina,Constantina,original,0,36.367512,6.611938,unknown,NUMIDIA CIRTENSIS,13,,,,1.0,SOFT_MISMATCH,0.182,1.000
OCC000554,Oriens,Dux Mesopotamiae,1076,Constantina,tail,Praefectus,legionis primae Parthicae Nisibenae,Mesopotamiae,,,Mesopotamiae,Mesopotamiae,,Dux Mesopotamiae / Dux Mesopotamiae / Sub dispositione viri spectibilis ducis Mesopotamiae,2,148217,Constantina,Constantina,original,0,43.677616,4.630799,unknown,VIENNENSIS,78,,,,1.0,SOFT_MISMATCH,0.091,1.000
OCC000565,Oriens,Dux Arabiae,1100,Speluncis,tail,,Equites promoti indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,1,433127,Speluncae,Speluncae,original_case,0,41.250289,13.449925,cave,,,CAMPANIA,35,1.15,1.0,SOFT_NEAR_MISMATCH,0.500,1.000
OCC000565,Oriens,Dux Arabiae,1100,Speluncis,tail,,Equites promoti indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,2,857332,Speluncis,Speluncis,original,0,40.292417,37.752633,unknown,PONTUS POLEMONIACUS,73,,,,1.0,SOFT_MISMATCH,0.167,1.000
OCC000565,Oriens,Dux Arabiae,1100,Speluncis,tail,,Equites promoti indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,3,682577,Speluncae,Speluncae,original_case,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000570,Oriens,Dux Arabiae,1105,Dia - Fenis,tail,,Equites sagittarii indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,1,599987,Dia,Dia,alias,0,37.853499,27.844222,unknown,LYDIA,32,,,,1.0,SOFT_MISMATCH,0.333,1.000
OCC000570,Oriens,Dux Arabiae,1105,Dia - Fenis,tail,,Equites sagittarii indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,2,589755,Dia,Dia,alias,0,35.448,25.22,island,,,CRETA,9,12.57,1.0,SOFT_NEAR_MISMATCH,0.333,1.000
OCC000570,Oriens,Dux Arabiae,1105,Dia - Fenis,tail,,Equites sagittarii indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,3,844907,Dia,Dia,alias,0,41.087499,31.123807,unknown,,,BITHYNIA,54,0.63,1.0,SOFT_NEAR_MISMATCH,0.286,1.000
OCC000570,Oriens,Dux Arabiae,1105,Dia - Fenis,tail,,Equites sagittarii indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,4,543681,Dia,Dia,alias,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000570,Oriens,Dux Arabiae,1105,Dia - Fenis,tail,,Equites sagittarii indigenae,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Sub dispositione viri spectabilis ducis Arabiae,5,573184,Dia,Dia,alias,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000580,Oriens,Dux Arabiae,1116,in ripa Vade Afaris Fluvii in castris Arnonensibus,tail,,Cohors tertia felix Arabum,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,1,197197,Castra,Castra,first_word,1,44.766562,17.190468,unknown,DALMATIA,72,,,,1.0,SOFT_MISMATCH,0.500,1.000
OCC000580,Oriens,Dux Arabiae,1116,in ripa Vade Afaris Fluvii in castris Arnonensibus,tail,,Cohors tertia felix Arabum,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,2,481782,Castra,Castra,first_word,1,41.083948,21.15558,unknown,MACEDONIA,44,,,,1.0,SOFT_MISMATCH,0.333,1.000
OCC000580,Oriens,Dux Arabiae,1116,in ripa Vade Afaris Fluvii in castris Arnonensibus,tail,,Cohors tertia felix Arabum,Arabiae,,,Arabiae,Arabiae,,Dux Arabiae / Dux Arabiae / Et quae de minore laterculo emittuntur,3,197276,Castra,Castra,first_word,1,45.889335,13.90521,unknown,VENETIA ET HISTRIA,80,,,,1.0,SOFT_MISMATCH,0.286,1.000
OCC000596,Oriens,Dux Armeniae,1157,Arauraca,tail,,Cohors miliaria Bosporiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,1,857036,Arauraka,Arauraca,original,0,40.10699,39.094444,unknown,PONTUS POLEMONIACUS,73,,,,0.875,SOFT_MISMATCH,0.333,0.875
OCC000596,Oriens,Dux Armeniae,1157,Arauraca,tail,,Cohors miliaria Bosporiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,2,857037,Arauraka,Arauraca,original,0,40.129279,39.141987,unknown,PONTUS POLEMONIACUS,73,,,,0.875,SOFT_MISMATCH,0.333,0.875
OCC000600,Oriens,Dux Armeniae,1161,Valentia,tail,,Cohors prima Theodosiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,1,442845,Valentia,Valentia,original,0,40.512187,18.034033,unknown,APULIA ET CALABRIA,39,,,,1.0,SOFT_MISMATCH,0.429,1.000
OCC000600,Oriens,Dux Armeniae,1161,Valentia,tail,,Cohors prima Theodosiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,2,266090,Valentia,Valentia,original,0,39.470371,-0.376813,unknown,CARTBAGINIENSIS,48,,,,1.0,SOFT_MISMATCH,0.385,1.000
OCC000600,Oriens,Dux Armeniae,1161,Valentia,tail,,Cohors prima Theodosiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,3,857032,Valentia,Valentia,original,0,41.559316,41.573576,unknown,,,PONTUS POLEMONIACUS,73,118.94,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000602,Oriens,Dux Armeniae,1163,Caene - Parembole,tail,,Cohors prima Lepidiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,1,481782,Parembole,Parembole,alias,0,41.083948,21.15558,unknown,MACEDONIA,44,,,,1.0,SOFT_MISMATCH,0.444,1.000
OCC000602,Oriens,Dux Armeniae,1163,Caene - Parembole,tail,,Cohors prima Lepidiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,2,736993,Parembole,Parembole,alias,0,29.311376,31.238111,unknown,AEGYPTUS HERCULIA,6,,,,1.0,SOFT_MISMATCH,0.375,1.000
OCC000602,Oriens,Dux Armeniae,1163,Caene - Parembole,tail,,Cohors prima Lepidiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,3,795840,Parembole,Parembole,alias,0,23.897543,32.857124,unknown,,,THEBAIS,1,12.15,1.0,SOFT_NEAR_MISMATCH,0.286,1.000
OCC000602,Oriens,Dux Armeniae,1163,Caene - Parembole,tail,,Cohors prima Lepidiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,4,465872,Caene,Caene,alias,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000602,Oriens,Dux Armeniae,1163,Caene - Parembole,tail,,Cohors prima Lepidiana,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,5,690830,Parembole,Parembole,alias,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000603,Oriens,Dux Armeniae,1164,Sebastopolis,tail,,Cohors prima Claudia equitata,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,1,550756,Sebastopolis,Sebastopolis,original,0,38.840097,26.985537,unknown,ASIA,30,,,,1.0,SOFT_MISMATCH,0.429,1.000
OCC000603,Oriens,Dux Armeniae,1164,Sebastopolis,tail,,Cohors prima Claudia equitata,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,2,639096,Sebastopolis,Sebastopolis,original,0,37.504493,29.173649,unknown,PHRYGIA I,36,,,,1.0,SOFT_MISMATCH,0.429,1.000
OCC000603,Oriens,Dux Armeniae,1164,Sebastopolis,tail,,Cohors prima Claudia equitata,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,3,629076,Sebastopolis,Sebastopolis,original,0,39.998866,36.081414,unknown,DIOSPONTUS,68,,,,1.0,SOFT_MISMATCH,0.100,1.000
OCC000603,Oriens,Dux Armeniae,1164,Sebastopolis,tail,,Cohors prima Claudia equitata,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,4,222180,Sebastopolis,Sebastopolis,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000603,Oriens,Dux Armeniae,1164,Sebastopolis,tail,,Cohors prima Claudia equitata,Armeniae,,,Armeniae,Armeniae,,Dux Armeniae / Dux Armeniae / Et quae de minore laterculo emittuntur,5,857107,Sebastopolis,Sebastopolis,original,0,42.993299,41.003076,unknown,,,PONTUS POLEMONIACUS,73,227.33,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000606,Oriens,Dux Scythiae,1179,Sacidaua,tail,,Cuneus equitum scutariorum,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Sub dispositione viri spectabilis ducis Scythiae,1,216965,Sacidava,Sacidaua,original,0,44.189191,27.754714,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MISMATCH,0.333,1.000
OCC000606,Oriens,Dux Scythiae,1179,Sacidaua,tail,,Cuneus equitum scutariorum,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Sub dispositione viri spectabilis ducis Scythiae,2,216996,Sucidava,Sacidaua,original,0,43.762418,24.485136,unknown,MOESIA INFERIOR,74,,,,0.875,SOFT_MISMATCH,0.333,0.875
OCC000606,Oriens,Dux Scythiae,1179,Sacidaua,tail,,Cuneus equitum scutariorum,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Sub dispositione viri spectabilis ducis Scythiae,3,216997,Sucidava,Sacidaua,original,0,44.165519,27.541283,unknown,MOESIA INFERIOR,74,,,,0.875,SOFT_MISMATCH,0.333,0.875
OCC000606,Oriens,Dux Scythiae,1179,Sacidaua,tail,,Cuneus equitum scutariorum,Scythiae,,,Scythiae,Scythiae,,Dux Scythiae / Dux Scythiae / Sub dispositione viri spectabilis ducis Scythiae,4,207408,Sacidava,Sacidaua,original,0,46.020781,23.794334,unknown,,,DACIA RIPENSIS,71,170.60,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000633,Oriens,Dux Moesiae secundae,1222,Sucidaua,tail,,Cuneus equitum stablesianorum,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,1,216996,Sucidava,Sucidaua,original,0,43.762418,24.485136,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000633,Oriens,Dux Moesiae secundae,1222,Sucidaua,tail,,Cuneus equitum stablesianorum,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,2,216997,Sucidava,Sucidaua,original,0,44.165519,27.541283,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000633,Oriens,Dux Moesiae secundae,1222,Sucidaua,tail,,Cuneus equitum stablesianorum,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,3,216965,Sacidava,Sucidaua,original,0,44.189191,27.754714,unknown,MOESIA INFERIOR,74,,,,0.875,SOFT_MATCH,1.000,0.875
OCC000633,Oriens,Dux Moesiae secundae,1222,Sucidaua,tail,,Cuneus equitum stablesianorum,moesiae secundae,,,moesiae secundae,moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Sub dispositione viri spectabilis ducis moesiae secundae,4,207408,Sacidava,Sucidaua,original,0,46.020781,23.794334,unknown,,,DACIA RIPENSIS,71,170.60,0.875,SOFT_UNVERIFIED,0.000,0.875
OCC000642,Oriens,Dux Moesiae secundae,1232,Cimbrianis,tail,,Milites Cimbriani,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Auxiliares,1,203114,Cimbrianis,Cimbrianis,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000642,Oriens,Dux Moesiae secundae,1232,Cimbrianis,tail,,Milites Cimbriani,Moesiae secundae,,,Moesiae secundae,Moesiae secundae,,Dux Moesiae secundae / Dux Moesiae secundae / Auxiliares,2,222034,Cimbrianae,Cimbrianae,original_case,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000653,Oriens,Dux Moesiae primae,1260,Pinco,tail,,Cuneus equtum Constantacorum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,1,207345,Pincus,Pincus,original_case,0,44.760588,21.510941,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000653,Oriens,Dux Moesiae primae,1260,Pinco,tail,,Cuneus equtum Constantacorum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,2,207346,Pincus,Pincus,original_case,0,44.5,21.5,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000659,Oriens,Dux Moesiae primae,1266,Pinco,tail,,Cuneus equtum Dalmatarum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,1,207345,Pincus,Pincus,original_case,0,44.760588,21.510941,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000659,Oriens,Dux Moesiae primae,1266,Pinco,tail,,Cuneus equtum Dalmatarum,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Sub dispositione viri spectabilis ducis Moesiae primae,2,207346,Pincus,Pincus,original_case,0,44.5,21.5,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000661,Oriens,Dux Moesiae primae,1272,Margo,tail,,Auxilium Margense,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Auxiliares,1,207267,Margum,Margum,original_case,0,44.69123,21.061748,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000661,Oriens,Dux Moesiae primae,1272,Margo,tail,,Auxilium Margense,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Auxiliares,2,207268,Margus,Margus,original_case,0,44.7183621,21.0386919,river,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000661,Oriens,Dux Moesiae primae,1272,Margo,tail,,Auxilium Margense,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Auxiliares,3,961935,Margus,Margus,original_case,0,37.5,62.5,unknown,,,MESOPOTAMIA,45,1893.31,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000673,Oriens,Dux Moesiae primae,1286,Margo,tail,Praefectus,classis Stradensis et Germensis,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Item legiones,1,207267,Margum,Margum,original_case,0,44.69123,21.061748,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000673,Oriens,Dux Moesiae primae,1286,Margo,tail,Praefectus,classis Stradensis et Germensis,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Item legiones,2,207268,Margus,Margus,original_case,0,44.7183621,21.0386919,river,MOESIA SUPERIOR,70,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000673,Oriens,Dux Moesiae primae,1286,Margo,tail,Praefectus,classis Stradensis et Germensis,Moesiae primae,,,Moesiae primae,Moesiae primae,,Dux Moesiae primae / Dux Moesiae primae / Item legiones,3,961935,Margus,Margus,original_case,0,37.5,62.5,unknown,,,MESOPOTAMIA,45,1893.31,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000678,Oriens,Dux Daciae ripensis,1303,Augustae,tail,,Cuneus equitum Dalmatarum,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Sub dispositione viri spectabilis ducis Daciae ripensis,1,216719,Augustae,Augustae,original,0,43.728324,23.814316,unknown,DACIA RIPENSIS,71,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000678,Oriens,Dux Daciae ripensis,1303,Augustae,tail,,Cuneus equitum Dalmatarum,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Sub dispositione viri spectabilis ducis Daciae ripensis,2,206935,Augusta,Augusta,original_case,0,43.5,23.5,unknown,DACIA RIPENSIS,71,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000678,Oriens,Dux Daciae ripensis,1303,Augustae,tail,,Cuneus equitum Dalmatarum,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Sub dispositione viri spectabilis ducis Daciae ripensis,3,79574,Augusta,Augusta,original_case,0,51.513335,-0.088949,unknown,BRITANNIAE I AND II,96,,,,1.0,SOFT_MISMATCH,0.389,1.000
OCC000678,Oriens,Dux Daciae ripensis,1303,Augustae,tail,,Cuneus equitum Dalmatarum,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Sub dispositione viri spectabilis ducis Daciae ripensis,4,167658,Augusta,Augusta,original_case,0,44.715501,5.05726,unknown,VIENNENSIS,78,,,,1.0,SOFT_MISMATCH,0.362,1.000
OCC000678,Oriens,Dux Daciae ripensis,1303,Augustae,tail,,Cuneus equitum Dalmatarum,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Sub dispositione viri spectabilis ducis Daciae ripensis,5,167659,Augusta,Augusta,original_case,0,45.75,5.75,unknown,VIENNENSIS,78,,,,1.0,SOFT_MISMATCH,0.362,1.000
OCC000680,Oriens,Dux Daciae ripensis,1305,Almo,tail,,Cuneus equitum stablesianorum,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Sub dispositione viri spectabilis ducis Daciae ripensis,1,206909,Almus,Almus,original_case,0,43.825619,23.237545,unknown,DACIA RIPENSIS,71,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000680,Oriens,Dux Daciae ripensis,1305,Almo,tail,,Cuneus equitum stablesianorum,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Sub dispositione viri spectabilis ducis Daciae ripensis,2,206910,Almus,Almus,original_case,0,43.5,23.5,unknown,DACIA RIPENSIS,71,,,,1.0,SOFT_MATCH,1.000,1.000
OCC000686,Oriens,Dux Daciae ripensis,1312,Oesco,tail,,Auxilium Mariensium,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Auxiliares,1,216908,Oescus,Oescus,original_case,0,42.5159742,23.5370147,river,THRACIA,57,,,,1.0,SOFT_MISMATCH,0.396,1.000
OCC000686,Oriens,Dux Daciae ripensis,1312,Oesco,tail,,Auxilium Mariensium,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Auxiliares,2,216907,Oescus,Oescus,original_case,0,43.697546,24.482299,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MISMATCH,0.388,1.000
OCC000692,Oriens,Dux Daciae ripensis,1319,Oesco,tail,Praefectus,legionis quintae Macedonicae,Daciae ripensis,,,Daciae ripensis,Daciae ripensis,,Dux Daciae ripensis / Dux Daciae ripensis / Item legiones,1,216908,Oescus,Oescus,original_case,0,42.5159742,23.5370147,river,THRACIA,57,,,,1.0,SOFT_MISMATCH,0.396,1.000
